Row_ID,Order_ID,Customer_ID,Product_ID,Sales,Quantity,Sales_per_Unit,Discount,Profit,Profit_per_Unit,Costs,Cost_Per_Unit,Shipping_Cost,ShippingCost_per_Unit
15270,ES-2012-5100288,GR-14560,TEC-CO-10004662,964.08,3,321.36,0,337.41,112.47,626.67,208.89,212.76,70.92
37637,CA-2014-143112,TS-21370,TEC-MA-10001047,5199.96,4,1299.99,0,1351.9896,337.9974,3847.9704,961.9926,212.76,53.19
27922,IN-2011-11105,SN-20710,TEC-CO-10001654,1709.235,5,341.847,0.1,588.735,117.747,1120.5,224.1,212.72,42.544
49747,IZ-2012-4950,DL-3330,FUR-CHR-10001018,929.34,2,464.67,0,65.04,32.52,864.3,432.15,212.15,106.075
40232,CA-2014-130036,BP-11185,TEC-AC-10001908,1119.888,14,79.992,0.2,209.979,14.9985,909.909,64.9935,212.12,15.15142857
31689,US-2011-135972,JG-15115,TEC-CO-10002313,1799.97,3,599.99,0,701.9883,233.9961,1097.9817,365.9939,211.9,70.63333333
26745,IN-2014-58138,CJ-11875,TEC-CO-10000794,2383.857,7,340.551,0.1,794.577,113.511,1589.28,227.04,211.7,30.24285714
16452,ES-2012-3196841,AY-10555,TEC-CO-10002043,1891.5,5,378.3,0,832.2,166.44,1059.3,211.86,211.56,42.312
7361,MX-2013-121209,CP-12340,OFF-AP-10003834,912.24,3,304.08,0.2,68.4,22.8,843.84,281.28,211.55,70.51666667
6274,MX-2013-113460,MP-17470,TEC-CO-10003158,947.22176,4,236.80544,0.002,377.70176,94.42544,569.52,142.38,211.55,52.8875
19775,ES-2011-3091823,PJ-19015,FUR-BO-10002892,1983.015,5,396.603,0.1,616.815,123.363,1366.2,273.24,211.36,42.272
4000,MX-2012-123176,NC-18415,TEC-PH-10002306,2146.6,5,429.32,0,429.3,85.86,1717.3,343.46,211.31,42.262
10501,ES-2013-4165099,BV-11245,TEC-CO-10004567,2879.82,9,319.98,0,1295.73,143.97,1584.09,176.01,211.3,23.47777778
10780,ES-2014-5617990,LW-16825,FUR-TA-10004649,1622.01,5,324.402,0.35,-623.94,-124.788,2245.95,449.19,211.17,42.234
17707,ES-2013-1521931,BO-11425,OFF-AP-10001593,1503.684,6,250.614,0.1,284.004,47.334,1219.68,203.28,211.16,35.19333333
39859,CA-2013-123540,DJ-13420,FUR-CH-10000847,1454.9,5,290.98,0,378.274,75.6548,1076.626,215.3252,211.16,42.232
21476,ID-2013-33421,EB-13840,OFF-AP-10001931,893.5614,2,446.7807,0.17,247.6014,123.8007,645.96,322.98,211.08,105.54
4020,MX-2014-114874,SG-20470,FUR-TA-10002519,1143.44,2,571.72,0,320.16,160.08,823.28,411.64,210.8,105.4
45898,MO-2014-4970,PO-9195,TEC-CAN-10004839,2280.6,6,380.1,0,136.8,22.8,2143.8,357.3,210.65,35.10833333
8137,MX-2011-106985,CS-11845,OFF-AP-10004646,1401.84,4,350.46,0,126.16,31.54,1275.68,318.92,210.64,52.66
12242,ES-2014-2299862,KB-16585,TEC-MA-10003078,2088.24,8,261.03,0,83.52,10.44,2004.72,250.59,210.59,26.32375
28853,IN-2014-20870,EM-14140,FUR-BO-10003301,2194.53,13,168.81,0,438.75,33.75,1755.78,135.06,210.22,16.17076923
13781,ES-2012-5159841,KN-16390,OFF-ST-10001547,1527.12,8,190.89,0.1,474.96,59.37,1052.16,131.52,209.96,26.245
29842,IN-2013-42521,SL-20155,OFF-AP-10003511,972.615,7,138.945,0.5,-486.465,-69.495,1459.08,208.44,209.86,29.98
10552,IT-2013-3376681,KC-16675,TEC-MA-10004929,794.7,3,264.9,0,174.78,58.26,619.92,206.64,209.73,69.91
24526,IN-2013-36564,CM-12115,FUR-CH-10000602,2761.2,6,460.2,0,110.34,18.39,2650.86,441.81,209.38,34.89666667
50372,RS-2011-4850,GZ-4545,FUR-BUS-10001243,3312.24,8,414.03,0,1622.88,202.86,1689.36,211.17,209.36,26.17
1804,MX-2011-163300,DK-12985,FUR-BO-10004725,825.792,4,206.448,0.2,41.232,10.308,784.56,196.14,209.32,52.33
34756,CA-2014-136448,AS-10090,OFF-BI-10001359,538.194,2,269.097,0.7,-412.6154,-206.3077,950.8094,475.4047,209.3,104.65
28537,IN-2013-46798,DK-12985,TEC-PH-10002936,3180.3,5,636.06,0,381.6,76.32,2798.7,559.74,209.29,41.858
28032,IN-2012-63255,PN-18775,FUR-CH-10002573,1860,4,465,0,316.2,79.05,1543.8,385.95,209.07,52.2675
22455,IN-2013-19176,MS-17980,TEC-PH-10003856,2582.16,4,645.54,0,361.44,90.36,2220.72,555.18,208.88,52.22
26229,IN-2013-18805,EH-14125,TEC-PH-10002742,881.1,5,176.22,0,184.95,36.99,696.15,139.23,208.56,41.712
14941,ES-2013-3346035,AG-10900,TEC-PH-10001396,1622.1825,3,540.7275,0.15,324.3825,108.1275,1297.8,432.6,208.39,69.46333333
12164,ES-2012-2058076,AB-10150,TEC-MA-10004772,1677.186,6,279.531,0.1,521.766,86.961,1155.42,192.57,208.31,34.71833333
29434,IN-2014-50669,BS-11590,TEC-PH-10002806,1001.88,6,166.98,0,230.4,38.4,771.48,128.58,208.13,34.68833333
31560,US-2011-106992,SB-20290,TEC-MA-10003353,2519.958,7,359.994,0.4,-251.9958,-35.9994,2771.9538,395.9934,208.09,29.72714286
17222,ES-2011-4665208,BP-11185,OFF-AP-10000717,554.526,2,277.263,0.1,-0.054,-0.027,554.58,277.29,207.93,103.965
694,MX-2013-151568,BH-11710,TEC-PH-10002815,2120.8,5,424.16,0,275.7,55.14,1845.1,369.02,207.89,41.578
50567,IR-2013-9980,AS-285,TEC-CIS-10003501,1531.2,10,153.12,0,45.9,4.59,1485.3,148.53,207.81,20.781
50693,QA-2014-940,LM-7065,TEC-CAN-10004913,1572.84,6,262.14,0,141.48,23.58,1431.36,238.56,207.49,34.58166667
20954,IN-2012-21206,SC-20800,FUR-BO-10000035,1236.33,3,412.11,0,519.21,173.07,717.12,239.04,207.44,69.14666667
40957,CA-2013-160717,ME-17320,TEC-PH-10001459,3023.928,9,335.992,0.2,226.7946,25.1994,2797.1334,310.7926,207.32,23.03555556
24342,IN-2014-50473,AP-10915,TEC-CO-10001654,759.66,2,379.83,0,311.46,155.73,448.2,224.1,207.21,103.605
25407,ID-2013-13086,SV-20815,FUR-TA-10000207,2951.991,9,327.999,0.3,-632.799,-70.311,3584.79,398.31,206.92,22.99111111
33250,CA-2014-157987,AC-10615,FUR-CH-10003379,1282.41,5,256.482,0.1,213.735,42.747,1068.675,213.735,206.87,41.374
14954,IT-2011-1939979,MP-18175,FUR-TA-10003527,627.276,2,313.638,0.35,-135.144,-67.572,762.42,381.21,206.61,103.305
38499,CA-2013-120369,VB-21745,FUR-FU-10003806,756.8,5,151.36,0,75.68,15.136,681.12,136.224,206.61,41.322
45019,AL-2013-3830,TT-11460,TEC-CIS-10000436,553.92,4,138.48,0,22.08,5.52,531.84,132.96,206.56,51.64
15900,ES-2014-5766954,PS-18760,TEC-PH-10000160,3873.24,6,645.54,0,890.82,148.47,2982.42,497.07,206.54,34.42333333
23824,IN-2014-29774,RR-19525,TEC-CO-10001626,791.19,3,263.73,0,126.54,42.18,664.65,221.55,206.41,68.80333333
29423,IN-2014-51684,AC-10420,FUR-BO-10004771,2470.5,6,411.75,0,518.76,86.46,1951.74,325.29,206.39,34.39833333
5732,MX-2011-150441,TP-21130,TEC-PH-10000419,2120.7,5,424.14,0,63.6,12.72,2057.1,411.42,206.33,41.266
31009,IN-2014-86684,CG-12040,FUR-BO-10000892,759.06,6,126.51,0,15.12,2.52,743.94,123.99,206.28,34.38
29026,ID-2013-25868,BG-11035,OFF-AP-10001190,1581.03,3,527.01,0,790.47,263.49,790.56,263.52,206.05,68.68333333
29578,ID-2011-59055,CR-12580,TEC-CO-10000666,1161.1971,7,165.8853,0.37,-147.5229,-21.0747,1308.72,186.96,205.96,29.42285714
48962,TZ-2011-4790,TR-11325,TEC-HEW-10001074,642.72,2,321.36,0,224.94,112.47,417.78,208.89,205.74,102.87
7711,MX-2013-145716,SC-20440,TEC-PH-10002867,1308.48,3,436.16,0,13.08,4.36,1295.4,431.8,205.72,68.57333333
20937,IN-2012-28528,CA-12775,FUR-TA-10001786,3547.44,8,443.43,0,780.24,97.53,2767.2,345.9,205.63,25.70375
28974,IN-2013-38671,BT-11680,FUR-BO-10002990,724.8,2,362.4,0,333.36,166.68,391.44,195.72,205.55,102.775
35674,CA-2011-166954,BT-11305,FUR-CH-10003973,1487.04,5,297.408,0.2,148.704,29.7408,1338.336,267.6672,205.45,41.09
3117,MX-2014-151470,CC-12370,FUR-CH-10001634,803.52,9,89.28,0,80.28,8.92,723.24,80.36,205.34,22.81555556
32530,CA-2013-153682,BG-11695,TEC-CO-10001046,839.988,2,419.994,0.4,69.999,34.9995,769.989,384.9945,205.23,102.615
5005,MX-2014-112459,DC-13285,FUR-TA-10001100,1011.696,7,144.528,0.2,126.336,18.048,885.36,126.48,205.22,29.31714286
2682,MX-2014-164889,JE-15745,FUR-TA-10004820,2419.2,7,345.6,0,411.18,58.74,2008.02,286.86,205.17,29.31
8146,MX-2013-129469,DB-13210,OFF-AP-10003561,803.04,5,160.608,0.2,180.64,36.128,622.4,124.48,205.15,41.03
424,MX-2014-106901,LS-17200,FUR-TA-10002433,1773.72,6,295.62,0,212.76,35.46,1560.96,260.16,205.11,34.185
12216,ES-2014-1015287,BN-11470,TEC-CO-10003471,777.24,4,194.31,0,170.88,42.72,606.36,151.59,205.01,51.2525
14021,ES-2012-2563560,BE-11335,TEC-CO-10001162,1893.3,5,378.66,0,927.6,185.52,965.7,193.14,205.01,41.002
27983,IN-2012-63290,MH-18025,OFF-ST-10001719,689.094,14,49.221,0.1,-53.886,-3.849,742.98,53.07,204.72,14.62285714
14388,IT-2011-1646767,MS-17830,TEC-PH-10002597,737.91,6,122.985,0.1,-8.37,-1.395,746.28,124.38,204.65,34.10833333
13479,IT-2013-5115273,JB-15925,TEC-PH-10003762,2570.76,4,642.69,0,976.8,244.2,1593.96,398.49,204.64,51.16
16812,ES-2013-1603822,TW-21025,TEC-CO-10000967,1199.76,4,299.94,0,479.88,119.97,719.88,179.97,204.43,51.1075
21554,IN-2014-20499,GW-14605,TEC-CO-10001895,3216.24,9,357.36,0,96.39,10.71,3119.85,346.65,204.36,22.70666667
1702,US-2011-121664,SC-20725,FUR-TA-10001496,1274.24,5,254.848,0.2,-127.46,-25.492,1401.7,280.34,204.31,40.862
19853,ES-2012-1085063,LR-16915,OFF-AP-10004464,2145.72,4,536.43,0,364.68,91.17,1781.04,445.26,204.29,51.0725
33216,US-2014-111423,EH-13765,OFF-BI-10003091,895.92,5,179.184,0.2,302.373,60.4746,593.547,118.7094,203.94,40.788
30193,IN-2011-10286,PB-19210,FUR-CH-10001913,882.15,5,176.43,0,114.6,22.92,767.55,153.51,203.92,40.784
37506,CA-2014-119809,YS-21880,OFF-BI-10003925,2793.528,9,310.392,0.2,942.8157,104.7573,1850.7123,205.6347,203.72,22.63555556
14079,ES-2011-2566881,FO-14305,OFF-ST-10004855,895.05,5,179.01,0.1,178.95,35.79,716.1,143.22,203.67,40.734
47959,SY-2012-8920,SV-10815,TEC-CIS-10001717,1570.176,4,392.544,0.4,104.616,26.154,1465.56,366.39,203.61,50.9025
24278,IN-2014-48625,JF-15415,FUR-TA-10001633,2614.689,7,373.527,0.3,-821.961,-117.423,3436.65,490.95,203.26,29.03714286
34815,US-2013-113649,HA-14920,OFF-AP-10002518,569.536,4,142.384,0.2,64.0728,16.0182,505.4632,126.3658,203.22,50.805
30517,IN-2013-85662,CK-12595,TEC-CO-10003226,636.78,2,318.39,0,286.5,143.25,350.28,175.14,203.2,101.6
1408,MX-2013-152996,SS-20140,FUR-BO-10002766,2751.2,10,275.12,0,110,11,2641.2,264.12,203.13,20.313
20944,ID-2014-41303,RP-19855,TEC-PH-10003794,1587.0015,3,529.0005,0.17,-76.5585,-25.5195,1663.56,554.52,203.08,67.69333333
21617,IN-2011-30824,AB-10060,FUR-CH-10003841,1037.7096,8,129.7137,0.27,298.5096,37.3137,739.2,92.4,202.94,25.3675
37413,US-2013-113677,CM-12655,TEC-PH-10002114,2279.96,4,569.99,0,592.7896,148.1974,1687.1704,421.7926,202.77,50.6925
41823,SF-2014-3260,LT-7110,TEC-BRO-10002103,1487.4,10,148.74,0,728.7,72.87,758.7,75.87,202.49,20.249
5668,US-2014-154781,RB-19330,FUR-TA-10000991,908.608,4,227.152,0.2,-193.152,-48.288,1101.76,275.44,202.39,50.5975
27417,ID-2014-10783,LW-17215,FUR-CH-10002247,1241.001,3,413.667,0.1,124.011,41.337,1116.99,372.33,202.36,67.45333333
15115,ES-2011-3524149,AR-10510,FUR-CH-10004676,1121.688,9,124.632,0.1,124.578,13.842,997.11,110.79,202.32,22.48
21412,IN-2013-78809,AG-10900,FUR-CH-10002247,1838.52,4,459.63,0,349.2,87.3,1489.32,372.33,202.32,50.58
32664,US-2014-155425,AB-10600,FUR-CH-10003312,899.136,4,224.784,0.2,-146.1096,-36.5274,1045.2456,261.3114,202.24,50.56
34097,CA-2013-153318,JS-15595,TEC-PH-10000984,783.96,5,156.792,0.2,78.396,15.6792,705.564,141.1128,202.09,40.418
21828,ID-2011-78592,LH-17155,FUR-BO-10001822,2605.392,9,289.488,0.2,-553.878,-61.542,3159.27,351.03,202.08,22.45333333
27886,IN-2013-37761,KB-16240,FUR-CH-10002944,803.52,9,89.28,0,48.06,5.34,755.46,83.94,202.06,22.45111111
1320,MX-2013-109218,KA-16525,FUR-BO-10004142,584.2,2,292.1,0,239.52,119.76,344.68,172.34,201.97,100.985
25419,IN-2013-44936,BM-11140,OFF-ST-10002292,1679.616,9,186.624,0.1,-149.364,-16.596,1828.98,203.22,201.82,22.42444444
29532,IN-2013-16712,JL-15175,FUR-BO-10004771,1148.7825,3,382.9275,0.07,172.9125,57.6375,975.87,325.29,201.68,67.22666667
46049,MO-2011-7930,EM-3960,FUR-SAF-10001136,681.72,4,170.43,0,327.12,81.78,354.6,88.65,201.54,50.385
20772,IN-2013-49199,AS-10225,FUR-BO-10004707,3633.9,10,363.39,0,108.9,10.89,3525,352.5,201.18,20.118
29624,ID-2012-39903,JS-15595,OFF-ST-10002395,1229.6865,7,175.6695,0.17,399.9765,57.1395,829.71,118.53,200.9,28.7
29686,IN-2011-41254,SC-20230,FUR-BO-10001372,2637,6,439.5,0,184.5,30.75,2452.5,408.75,200.83,33.47166667
28124,IN-2013-75701,JD-15790,TEC-MA-10000697,1764.165,13,135.705,0.17,127.335,9.795,1636.83,125.91,200.7,15.43846154
10361,IT-2014-4707944,JL-15850,TEC-CO-10001162,757.32,2,378.66,0,371.04,185.52,386.28,193.14,200.65,100.325
30844,IN-2014-85242,JW-16075,FUR-CH-10000527,3720,8,465,0,632.4,79.05,3087.6,385.95,200.47,25.05875
44589,CG-2014-5280,LL-6840,TEC-NOK-10001070,985.2,8,123.15,0,78.72,9.84,906.48,113.31,200.45,25.05625
14143,ES-2012-2376528,TH-21100,FUR-BO-10000596,2367.954,6,394.659,0.1,920.754,153.459,1447.2,241.2,200.41,33.40166667
17047,IT-2011-2975588,MC-17275,OFF-AP-10000005,837.864,3,279.288,0.1,-27.936,-9.312,865.8,288.6,200.35,66.78333333
41883,RS-2011-2260,NG-8430,FUR-DAN-10002348,824.22,2,412.11,0,255.48,127.74,568.74,284.37,200.09,100.045
25222,IN-2014-46595,ML-17410,TEC-AC-10004591,723.66,7,103.38,0,101.22,14.46,622.44,88.92,200.07,28.58142857
12473,ES-2013-5988314,KD-16615,OFF-AP-10001178,4618.215,9,513.135,0.1,923.535,102.615,3694.68,410.52,200.06,22.22888889
2425,US-2014-160192,MC-17605,FUR-CH-10001897,1212.56,5,242.512,0.2,-45.54,-9.108,1258.1,251.62,199.99,39.998
38943,US-2011-115196,DL-12925,TEC-MA-10002073,1299.99,2,649.995,0.5,-571.9956,-285.9978,1871.9856,935.9928,199.8,99.9
6089,MX-2014-104122,JK-15625,OFF-AP-10002252,1075.44,3,358.48,0,182.82,60.94,892.62,297.54,199.79,66.59666667
21150,IN-2012-70437,BD-11500,TEC-MA-10001627,883.95,4,220.9875,0.17,234.27,58.5675,649.68,162.42,199.66,49.915
15951,IT-2011-3183678,ZC-21910,OFF-AP-10001103,1209.84,5,241.968,0.2,241.89,48.378,967.95,193.59,199.64,39.928
25781,IN-2013-61519,CP-12085,TEC-CO-10001204,1926.72,8,240.84,0,308.16,38.52,1618.56,202.32,199.53,24.94125
38938,US-2013-157490,LB-16795,TEC-MA-10001695,703.71,6,117.285,0.7,-938.28,-156.38,1641.99,273.665,199.5,33.25
2550,MX-2013-132206,KN-16450,FUR-TA-10004306,804.768,3,268.256,0.2,150.888,50.296,653.88,217.96,199.43,66.47666667
25880,IN-2011-22396,TM-21490,OFF-ST-10004802,470.112,4,117.528,0.17,39.552,9.888,430.56,107.64,199.05,49.7625
45891,AG-2012-2200,TS-11505,FUR-DAN-10004510,1447.44,4,361.86,0,506.52,126.63,940.92,235.23,199.04,49.76
24647,IN-2014-25014,AH-10585,FUR-BO-10004842,1028.16,8,128.52,0.1,274.08,34.26,754.08,94.26,198.47,24.80875
45067,SF-2013-2200,LD-6855,TEC-HEW-10003695,1519.32,4,379.83,0,182.28,45.57,1337.04,334.26,198.39,49.5975
26879,IN-2011-64340,LP-17080,FUR-BO-10004633,935.172,7,133.596,0.1,20.622,2.946,914.55,130.65,198.28,28.32571429
16484,ES-2014-2128184,KA-16525,TEC-PH-10000879,3256.95,5,651.39,0,716.4,143.28,2540.55,508.11,198.27,39.654
21945,IN-2013-59888,CR-12625,FUR-CH-10001913,952.722,9,105.858,0.4,-428.868,-47.652,1381.59,153.51,198.02,22.00222222
5966,MX-2012-106908,DK-13150,TEC-PH-10004074,2968.7,7,424.1,0,118.72,16.96,2849.98,407.14,197.94,28.27714286
19552,ES-2012-3077199,KD-16495,FUR-BO-10003734,2584.386,7,369.198,0.1,660.366,94.338,1924.02,274.86,197.93,28.27571429
24733,IN-2014-64634,BB-11545,TEC-AC-10002914,891.756,4,222.939,0.1,207.996,51.999,683.76,170.94,197.79,49.4475
22510,IN-2012-44915,CV-12805,TEC-PH-10004221,1134.81,9,126.09,0,453.87,50.43,680.94,75.66,197.68,21.96444444
27645,ID-2011-21101,BN-11470,OFF-ST-10000362,634.8,5,126.96,0,171.3,34.26,463.5,92.7,197.68,39.536
2582,MX-2014-104472,CM-11935,OFF-AP-10002681,722.36,2,361.18,0,50.56,25.28,671.8,335.9,197.66,98.83
6115,MX-2013-121748,SK-19990,FUR-CH-10001492,491.136,2,245.568,0.2,141.176,70.588,349.96,174.98,197.26,98.63
12134,ES-2013-5482499,BE-11410,FUR-TA-10002523,2842.83,9,315.87,0,255.69,28.41,2587.14,287.46,197.22,21.91333333
17167,ES-2014-5077395,KM-16720,TEC-CO-10004662,642.72,2,321.36,0,224.94,112.47,417.78,208.89,197.18,98.59
7961,US-2014-143014,TB-21520,FUR-CH-10000891,947.22,5,189.444,0.4,-236.88,-47.376,1184.1,236.82,197.18,39.436
10425,ES-2011-2377967,JC-16105,FUR-BO-10000002,2076,5,415.2,0,103.8,20.76,1972.2,394.44,197.11,39.422
18868,ES-2012-1706068,MO-17500,OFF-ST-10000288,1309.203,7,187.029,0.1,494.403,70.629,814.8,116.4,197.03,28.14714286
27564,IN-2011-73531,JS-16030,FUR-TA-10000989,2266.1475,5,453.2295,0.47,-0.0525,-0.0105,2266.2,453.24,196.97,39.394
15897,IT-2012-1779015,PM-18940,TEC-PH-10001066,1081.71,2,540.855,0.15,89.07,44.535,992.64,496.32,196.9,98.45
22185,IN-2012-55527,MS-17530,OFF-AP-10002351,3606.336,8,450.792,0.1,1202.016,150.252,2404.32,300.54,196.84,24.605
29885,IN-2013-52804,GA-14515,OFF-AP-10000729,2367.36,5,473.472,0.1,604.86,120.972,1762.5,352.5,196.63,39.326
30757,ID-2014-86873,CS-12355,TEC-MA-10002910,1113.264,6,185.544,0.4,-705.096,-117.516,1818.36,303.06,196.55,32.75833333
10963,ES-2012-2195955,SW-20245,TEC-CO-10004662,1285.44,4,321.36,0,449.88,112.47,835.56,208.89,196.32,49.08
46934,IR-2012-1390,CP-2085,FUR-LES-10004886,1718.1,2,859.05,0,68.7,34.35,1649.4,824.7,196.23,98.115
34481,CA-2014-152912,BM-11650,OFF-ST-10003208,544.38,3,181.46,0,157.8702,52.6234,386.5098,128.8366,196.07,65.35666667
17430,ES-2012-5691758,PF-19165,FUR-BO-10000259,1971.675,5,394.335,0.1,350.475,70.095,1621.2,324.24,195.87,39.174
18470,ES-2011-2464932,BS-11380,TEC-MA-10000002,578.238,4,144.5595,0.15,129.198,32.2995,449.04,112.26,195.59,48.8975
34801,CA-2013-150945,JK-16120,OFF-ST-10003716,900.08,4,225.02,0,117.0104,29.2526,783.0696,195.7674,195.54,48.885
9383,MX-2011-168319,GM-14500,TEC-CO-10004367,755.0868,3,251.6956,0.002,225.4668,75.1556,529.62,176.54,195.53,65.17666667
31730,CA-2013-127369,DB-13060,OFF-ST-10003306,714.3,5,142.86,0,207.147,41.4294,507.153,101.4306,195.49,39.098
35007,CA-2014-113670,RS-19765,FUR-TA-10001705,510.24,3,170.08,0.2,6.378,2.126,503.862,167.954,195.43,65.14333333
2695,MX-2014-127061,CC-12475,TEC-PH-10003580,498.36,6,83.06,0,9.96,1.66,488.4,81.4,195.37,32.56166667
17007,ES-2013-5600967,VF-21715,TEC-CO-10004078,2069.55,7,295.65,0,186.06,26.58,1883.49,269.07,195.34,27.90571429
21624,IN-2011-12043,CS-11845,FUR-CH-10000027,1836,4,459,0,238.68,59.67,1597.32,399.33,195.25,48.8125
20672,IN-2014-41422,HG-14965,FUR-CH-10003009,1001.7,6,166.95,0,250.38,41.73,751.32,125.22,195.24,32.54
50444,LE-2013-5910,CC-2670,TEC-PAN-10000377,624.42,2,312.21,0,124.86,62.43,499.56,249.78,195.23,97.615
23479,IN-2014-12225,KM-16375,TEC-MA-10004997,859.68,8,107.46,0.1,28.56,3.57,831.12,103.89,194.97,24.37125
23140,ID-2013-33778,HR-14830,FUR-CH-10000981,750.195,5,150.039,0.1,-41.805,-8.361,792,158.4,194.67,38.934
26246,IN-2014-19911,ED-13885,OFF-ST-10002395,1269.9,6,211.65,0,558.72,93.12,711.18,118.53,194.61,32.435
19906,ES-2013-3827195,TB-21520,OFF-ST-10002555,535.653,3,178.551,0.1,232.083,77.361,303.57,101.19,194.6,64.86666667
21950,IN-2012-16873,MW-18220,FUR-BO-10001934,2182.68,6,363.78,0,174.6,29.1,2008.08,334.68,194.55,32.425
44606,EG-2012-9990,RH-9600,OFF-ELD-10000845,1181.88,6,196.98,0,236.34,39.39,945.54,157.59,194.42,32.40333333
23577,ID-2014-33358,SB-20290,FUR-TA-10001633,2614.689,7,373.527,0.3,-821.961,-117.423,3436.65,490.95,194.41,27.77285714
27369,IN-2011-25070,MN-17935,OFF-ST-10003295,1429.05,7,204.15,0,371.49,53.07,1057.56,151.08,194.36,27.76571429
39933,CA-2011-160094,JM-16195,OFF-ST-10000585,826,5,165.2,0,214.76,42.952,611.24,122.248,194.34,38.868
29731,IN-2012-40274,RP-19390,TEC-PH-10000030,1431.3375,3,477.1125,0.25,171.6975,57.2325,1259.64,419.88,194.21,64.73666667
31632,CA-2012-137946,DB-13615,TEC-CO-10001449,959.984,2,479.992,0.2,335.9944,167.9972,623.9896,311.9948,193.89,96.945
28329,IN-2013-27247,LB-16795,TEC-CO-10003087,3407.94,9,378.66,0,613.17,68.13,2794.77,310.53,193.81,21.53444444
3949,MX-2012-149454,PK-18910,TEC-CO-10004589,752.21256,3,250.73752,0.002,126.59256,42.19752,625.62,208.54,193.76,64.58666667
25187,IN-2014-79005,LS-16945,TEC-PH-10002683,1584.387,3,528.129,0.17,381.717,127.239,1202.67,400.89,193.62,64.54
37307,CA-2012-135580,CL-12565,TEC-MA-10004002,2548.56,6,424.76,0.2,286.713,47.7855,2261.847,376.9745,193.59,32.265
12537,ES-2013-4468149,JK-15730,TEC-CO-10002240,781.02,3,260.34,0,140.58,46.86,640.44,213.48,193.57,64.52333333
24862,IN-2014-78900,JF-15190,FUR-BO-10003086,1559.16,4,389.79,0,405.36,101.34,1153.8,288.45,193.56,48.39
30758,ID-2014-86873,CS-12355,TEC-PH-10001289,771.228,2,385.614,0.4,-321.372,-160.686,1092.6,546.3,193.37,96.685
46300,CA-2014-560,SW-10275,FUR-HON-10001558,967.32,6,161.22,0,270.72,45.12,696.6,116.1,193.25,32.20833333
23647,IN-2014-61344,BT-11395,FUR-CH-10002247,1241.001,3,413.667,0.1,124.011,41.337,1116.99,372.33,193.21,64.40333333
38114,CA-2011-144414,GH-14425,OFF-BI-10004995,3266.376,3,1088.792,0.2,1061.5722,353.8574,2204.8038,734.9346,193.2,64.4
11124,ES-2013-4732219,MC-18100,OFF-AP-10002904,1352.376,3,450.792,0.1,14.976,4.992,1337.4,445.8,193.09,64.36333333
19014,ES-2011-1656997,NZ-18565,TEC-CO-10003523,1508.04,4,377.01,0,331.68,82.92,1176.36,294.09,192.96,48.24
13689,ES-2011-3286627,NF-18385,TEC-AC-10003666,738.63,6,123.105,0.5,-177.39,-29.565,916.02,152.67,192.81,32.135
18263,IT-2013-4191599,SS-20410,OFF-ST-10002506,694.47,7,99.21,0.5,-458.43,-65.49,1152.9,164.7,192.64,27.52
13835,IT-2012-5228062,EH-13945,FUR-BO-10001405,874.02,7,124.86,0,340.83,48.69,533.19,76.17,192.52,27.50285714
34025,CA-2014-119193,SK-19990,TEC-PH-10003072,629.958,7,89.994,0.4,94.4937,13.4991,535.4643,76.4949,192.33,27.47571429
33715,CA-2013-107202,LC-16930,TEC-MA-10000112,2396.4,10,239.64,0.2,179.73,17.973,2216.67,221.667,192.24,19.224
24317,IN-2013-65145,CS-11845,FUR-BO-10001501,3709.26,9,412.14,0,1594.89,177.21,2114.37,234.93,192.23,21.35888889
33133,CA-2014-122693,NH-18610,OFF-AP-10002518,1245.86,7,177.98,0,361.2994,51.6142,884.5606,126.3658,192.04,27.43428571
21965,IN-2012-58894,JM-16195,TEC-CO-10004897,528.93,2,264.465,0.1,188.01,94.005,340.92,170.46,191.99,95.995
26542,IN-2014-55730,MG-17890,FUR-BO-10001196,1828.35,5,365.67,0,438.75,87.75,1389.6,277.92,191.76,38.352
17888,ES-2013-5140487,PL-18925,FUR-BO-10002318,1487.808,4,371.952,0.1,132.168,33.042,1355.64,338.91,191.65,47.9125
15069,IT-2014-4642454,MA-17995,TEC-CO-10002232,1029.6,8,128.7,0,205.92,25.74,823.68,102.96,191.64,23.955
29617,IN-2014-41352,SP-20650,OFF-ST-10004768,1317.3096,8,164.6637,0.17,396.6696,49.5837,920.64,115.08,191.58,23.9475
29568,IN-2012-57424,RW-19690,OFF-AP-10004295,1987.32,4,496.83,0,298.08,74.52,1689.24,422.31,191.29,47.8225
24255,ID-2012-27450,AH-10075,FUR-TA-10001889,1471.1157,3,490.3719,0.47,-916.0443,-305.3481,2387.16,795.72,191.26,63.75333333
6006,MX-2011-109267,JH-15430,OFF-AP-10004245,3028.8,8,378.6,0,999.36,124.92,2029.44,253.68,191.2,23.9
20149,ES-2011-4852530,PO-18850,FUR-CH-10002477,1713.096,4,428.274,0.1,551.976,137.994,1161.12,290.28,191.2,47.8
13652,IT-2012-4367428,KB-16315,FUR-CH-10004255,1245.861,3,415.287,0.1,-124.659,-41.553,1370.52,456.84,190.96,63.65333333
25857,ID-2012-56402,KD-16270,FUR-TA-10000989,2266.1475,5,453.2295,0.47,-0.0525,-0.0105,2266.2,453.24,190.79,38.158
